GO:0006796;GO:0006793	GO:0009653	GO:0007346;GO:1901990;GO:1901987	GO:0006259	GO:0051726;GO:0010564	GO:0006790	GO:0065009;GO:0050790	GO:0000398;GO:0000377;GO:0000375;GO:0008380	GO:0090407;GO:1901137	GO:0051172;GO:0031324	GO:0031329;GO:0009894	GO:0007049	GO:0009605	GO:0048878	GO:0019725	GO:0002376	GO:0006928	GO:0032446	GO:0044070	GO:0048869	GO:0032270;GO:0051247	GO:0048589;GO:0040007	GO:0007010	GO:0043270	GO:0050793	GO:0006520	GO:0044282	GO:0006364;GO:0016072;GO:0034470;GO:0034660	GO:0051338	GO:0022904;GO:0022900	GO:0006397;GO:0016071	GO:0018193	GO:0034613;GO:0070727	GO:2000112;GO:0010556;GO:0031326;GO:0009889	GO:0006508	GO:0032259	GO:0006839	GO:0022618;GO:0071826	GO:0051301	GO:0051093	GO:0009966;GO:0010646;GO:0023051	GO:0035556	GO:0045595	GO:0048024;GO:0050684;GO:1903311	GO:0070646	GO:0006753;GO:0055086;GO:0009117;GO:1901135	GO:0051130	GO:1901700	GO:0022402	GO:0031399	GO:0006468	GO:0032269;GO:0051248	GO:0044283	GO:0006417;GO:0010608;GO:0034248	GO:0006357	GO:0003008	GO:1903047	GO:0051336	GO:0032501	GO:2000113;GO:0010558;GO:0031327;GO:0009890	GO:0010035	GO:0045087;GO:0006955	GO:0044087	GO:0007017	GO:0006979	GO:0031667;GO:0009991	GO:0009451	GO:0016192	GO:0001932;GO:0042325	GO:0010647;GO:0023056	GO:0048513	GO:0034654;GO:0018130;GO:0019438;GO:1901362	GO:0040008	GO:0006355;GO:1903506;GO:2001141	GO:0051128	GO:0019220;GO:0051174	GO:0032101	GO:0051094	GO:0009719	GO:0042592	GO:0051240	GO:0072657	GO:0006888;GO:0048193	GO:0022414	GO:0022603	GO:0033993;GO:0097305	GO:0009150;GO:0072521;GO:0006163;GO:0009259;GO:0019693	GO:0016477;GO:0030030	GO:0006644	GO:0065008	GO:0007005	GO:0003006	GO:0016310	GO:0006886	GO:0006869	GO:0016197	GO:0009628	GO:0043414	GO:0044092	GO:0006457	GO:0044093	GO:0007033	GO:0006974;GO:0006281	GO:0019637	GO:0031331;GO:0009896	GO:0010629	GO:0033043	GO:0045944	GO:0044419	GO:0006399	GO:0051252	GO:0005975	GO:0030155;GO:0051270	GO:0007275	GO:0061024	GO:0007166	GO:0010605;GO:0009892	GO:0030163;GO:1901565	GO:0044255;GO:0006629	GO:0043484	GO:0014070	GO:0043408	GO:0042127	GO:0022411	GO:0006325;GO:0071824	GO:0043161;GO:0010498	GO:0045893;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0009891	GO:0042981;GO:0043067;GO:0010941;GO:0060548;GO:0043066;GO:0043069	GO:0000956;GO:0006402;GO:0006401	GO:0010033	GO:0034976	GO:0031401	GO:0051239	GO:0051050	GO:0030154	GO:0043933;GO:0034622;GO:0065003	GO:0009725	GO:0002682	GO:0051049	GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0034655	GO:0032879	GO:0006412;GO:0043043;GO:0006518;GO:0043604	GO:0043269	GO:0046394;GO:0016053	GO:0080135	GO:0034097	GO:1901701	GO:0031325;GO:0009893;GO:0010604;GO:0051173	GO:0010038	GO:0007018	GO:0080134	GO:0006952	GO:0051276	GO:0098542;GO:0051707;GO:0043207;GO:0009607	GO:0009968;GO:0010648;GO:0023057;GO:0048585	GO:0048584	GO:0043065;GO:0043068;GO:0010942	GO:0098656	GO:1902531	GO:0010243;GO:1901698	GO:0051640	GO:0009057;GO:0044265	GO:0015980	GO:0006099	GO:0051603;GO:0006511;GO:0019941;GO:0043632	GO:0016050	GO:0008610	GO:0045892;GO:1903507;GO:1902679;GO:0051253;GO:0045934	GO:0019752;GO:0043436;GO:0006082	GO:0009266	GO:0070647	GO:1901293;GO:0009165;GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390	GO:0048870;GO:0040011	GO:0046395;GO:0016054	GO:0010628;GO:0051254;GO:0045935	GO:0006897	GO:0006631;GO:0032787	GO:0030162	GO:0032268;GO:0051246	GO:0034220;GO:0055085	GO:0033365	GO:0071310;GO:0070887	GO:0033554;GO:0051716	GO:0043085	GO:0022613;GO:0044085	GO:0006091
1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.600	1.000	0.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.600	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	0	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	0.600	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
0.960	0.909	0.571	0.700	0.625	0.875	0.765	0.625	1.000	0.550	0.750	0.750	0.867	1.000	0.833	0.833	0.818	0.857	0.800	0.714	0.700	0.875	1.000	0.800	0.643	1.000	1.000	0.913	0.714	1.000	0.652	0.727	0.867	0.280	0.875	1.000	1.000	0.900	0.889	0.800	0.857	0.800	0.429	0.000	0.600	1.000	0.700	0.824	0.583	0.667	0.833	0.800	1.000	0.700	0.000	1.000	0.625	0.800	0.720	0.417	0.875	1.000	0.667	1.000	1.000	0.800	1.000	0.955	0.625	0.800	0.571	0.933	0.600	0.000	0.652	0.700	0.800	0.429	0.727	0.750	0.400	1.000	1.000	0.667	0.667	0.667	1.000	0.667	1.000	0.739	0.750	0.700	0.889	1.000	1.000	0.857	0.923	1.000	1.000	1.000	0.818	1.000	0.571	1.000	0.800	0.556	0.700	0.000	1.000	1.000	0	1.000	0.667	0.444	1.000	0.600	0.600	0.941	0.933	0.000	0.600	1.000	0.600	0.667	0.667	1.000	0.143	0.667	1.000	0.864	1.000	0.714	0.429	0.857	0.625	0.840	0.750	0.600	0.909	1.000	0.750	0.960	0.875	1.000	1.000	0.800	0.833	0.450	1.000	1.000	0.833	0.929	0.400	0.917	0.900	0.714	0.800	1.000	0.857	0.800	0.875	0.870	1.000	1.000	0.875	0.857	1.000	0.000	0.947	1.000	0.750	1.000	0.571	1.000	0.091	1.000	1.000	0.833	0.708	1.000	0.778	0.833	0.750	0.750	1.000	1.000
0.571	1.000	1.000	1.000	1.000	0.714	1.000	1.000	0.857	1.000	0.857	0.857	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.857	1.000	1.000	1.000	1.000	1.000	0.714	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.857	1.000	1.000	1.000	1.000	0.429	1.000	1.000	1.000	0.714	1.000	1.000	0.857	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.857	0.800	0.857	0.714	1.000	1.000	0.857	0.857	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.714	1.000	1.000	0.857	0.857	1.000	0.857	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	0.857	0.571	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0	1.000	1.000	1.000	1.000	1.000	0.857	1.000	1.000	1.000	0.800	1.000	0.833	1.000	1.000	1.000	0.857	1.000	1.000	1.000	0.857	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.857	1.000	0.857	1.000	1.000	0.714	1.000	1.000	0.857	1.000	1.000	0.714	1.000	1.000	1.000	0.857	0.857	1.000	1.000	0.857	1.000	1.000	0.857	0.800	0.400	1.000	1.000	1.000	1.000	0.571	1.000	1.000	0.857	1.000	1.000	1.000	1.000	0.714	1.000	0.714	1.000	1.000	1.000	0.857	1.000	1.000	0.714
0.833	0.833	0.833	1.000	0.833	0.833	0.667	1.000	1.000	0.667	1.000	1.000	0.667	0.833	0.833	0.667	0.500	1.000	0.800	0.667	1.000	0.500	0.833	0.800	0.333	1.000	1.000	1.000	1.000	1.000	1.000	0.833	1.000	0.500	1.000	1.000	1.000	1.000	1.000	0.800	0.833	0.833	0.500	1.000	1.000	1.000	0.667	0.667	1.000	1.000	0.833	1.000	1.000	1.000	0.667	0.667	1.000	0.800	0.500	0.667	1.000	0.800	0.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.500	0.833	0.600	0.667	0.500	0.833	0.600	0.333	0.833	0.500	0.600	1.000	1.000	0.500	0.500	0.667	1.000	0.500	1.000	0.500	1.000	0.500	0.833	1.000	1.000	1.000	0.667	1.000	0.800	0.833	0.833	1.000	1.000	1.000	1.000	0.833	0.833	0.600	0.833	1.000	0.667	1.000	0	1.000	1.000	0.400	0.667	1.000	0.833	1.000	0.800	1.000	0.400	0.833	1.000	1.000	0.667	0.667	1.000	0.500	0.800	1.000	0.500	0.833	0.667	1.000	0.833	0.800	0.833	1.000	0.167	1.000	0.833	1.000	0.833	0.600	0.833	0.667	1.000	1.000	0.333	0.667	1.000	0.667	0.833	0.667	1.000	1.000	0.833	0.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.833	0.833	1.000	1.000	1.000	0.500	1.000	0.667	1.000	1.000	1.000	1.000	1.000	1.000	0.500	0.500	1.000	1.000	1.000
1.000	1.000	1.000	0.889	1.000	1.000	0.778	0.778	1.000	0.667	0.875	1.000	1.000	1.000	0.833	1.000	1.000	0.857	1.000	0.778	0.889	0.875	1.000	1.000	0.778	1.000	1.000	0.889	1.000	1.000	0.778	0.778	0.889	0.444	0.667	1.000	1.000	1.000	0.889	1.000	1.000	1.000	0.857	0.833	0.600	1.000	0.889	1.000	0.778	1.000	1.000	0.778	1.000	0.778	0.778	1.000	0.750	0.800	0.000	0.778	1.000	1.000	0.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.857	1.000	1.000	0.556	0.778	1.000	1.000	0.857	1.000	0.889	0.800	1.000	1.000	0.778	0.833	1.000	1.000	1.000	1.000	0.778	1.000	0.778	1.000	1.000	1.000	1.000	0.889	1.000	1.000	0.889	0.889	1.000	0.857	1.000	1.000	0.667	1.000	0.800	1.000	1.000	0.444	1.000	1.000	0	1.000	1.000	0.556	0.889	1.000	0.714	1.000	1.000	1.000	0.833	0.833	0.875	0.857	1.000	1.000	1.000	1.000	1.000	0.714	1.000	0.750	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.778	1.000	1.000	1.000	1.000	0.600	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.875	0.778	1.000	1.000	0.778	1.000	1.000	0.875	1.000	1.000	0.667	1.000	0.857	1.000	0.778	1.000	1.000	0.833	0.778	1.000	0.889	1.000	0.889	0.875	1.000	1.000
0.900	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.900	0.900	0.875	1.000	0.700	0.667	0.833	0.900	0.900	1.000	0.800	0.800	1.000	1.000	0.833	0.800	0.700	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.700	1.000	1.000	0.875	0.600	1.000	1.000	0.600	0.700	0.700	0.857	1.000	1.000	0.900	0.800	0.700	0.900	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.875	1.000	0.900	1.000	0.875	1.000	0.833	1.000	0.800	0.600	1.000	0.600	1.000	0.800	1.000	0.900	1.000	1.000	0.800	1.000	0.800	0.857	0.800	0.800	0.800	0.714	0.875	0.900	0.833	0.889	0.900	0.833	1.000	0.700	0.500	0.900	0.889	0.800	0.600	0.571	0.900	0.800	1.000	1.000	1.000	0.800	1.000	0.900	0.800	1.000	0.900	1.000	0.800	1.000	1.000	1.000	1.000	1.000	0	1.000	0.900	0.900	0.900	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	0.900	1.000	0.700	1.000	1.000	0.857	0.857	0.875	0.900	0.875	1.000	0.800	1.000	0.800	1.000	0.875	1.000	0.857	0.800	0.500	0.900	0.800	1.000	0.900	0.800	1.000	0.700	1.000	0.857	0.800	0.857	0.800	0.800	0.875	0.900	1.000	1.000	1.000	0.429	1.000	1.000	1.000	1.000	1.000	0.857	0.857	1.000	1.000	1.000	1.000	1.000	1.000	0.800	0.778	0.700	0.700	1.000	1.000	0.889
0.800	0.800	0.800	1.000	0.800	0.800	0.600	1.000	1.000	0.600	0.800	1.000	0.600	1.000	1.000	0.400	0.600	1.000	1.000	0.400	0.600	0.600	0.800	1.000	0.600	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.400	0.800	1.000	1.000	1.000	1.000	0.800	0.600	0.600	0.800	1.000	1.000	1.000	0.800	0.400	1.000	0.800	0.800	0.600	1.000	0.800	0.600	0.800	1.000	0.800	0.600	0.600	1.000	0.800	0.800	1.000	0.800	1.000	1.000	0.800	0.800	0.800	0.400	0.800	0.600	0.600	0.400	0.800	0.800	0.600	0.800	0.600	0.800	1.000	1.000	0.400	0.800	0.600	1.000	0.600	1.000	0.400	0.800	0.400	0.800	1.000	1.000	0.800	0.800	1.000	0.800	1.000	0.800	1.000	1.000	1.000	0.800	0.600	0.600	0.600	0.800	1.000	0.600	1.000	0.400	1.000	1.000	0	0.600	1.000	0.800	1.000	0.800	1.000	0.800	0.600	1.000	1.000	0.600	0.400	1.000	0.400	1.000	0.800	0.800	1.000	0.400	1.000	0.800	0.800	0.800	1.000	0.000	1.000	0.800	1.000	1.000	0.600	0.600	0.400	1.000	1.000	0.800	0.600	1.000	0.600	1.000	0.800	0.600	1.000	0.800	0.800	1.000	0.800	1.000	1.000	0.800	0.800	1.000	0.800	0.800	1.000	1.000	1.000	0.600	1.000	0.600	1.000	1.000	0.800	0.600	1.000	1.000	0.400	0.200	0.800	1.000	1.000
0.808	0.818	0.714	0.700	0.750	1.000	0.529	0.812	0.909	0.000	0.500	0.917	0.800	0.667	0.333	0.667	0.818	0.857	0.600	0.714	0.700	0.625	1.000	0.800	0.643	1.000	1.000	0.696	0.571	1.000	0.696	0.818	0.867	0.462	0.875	0.875	1.000	0.900	1.000	0.800	0.714	0.733	0.571	0.833	0.800	0.933	0.700	0.765	0.667	0.667	0.667	0.000	1.000	0.300	0.500	0.833	0.750	0.200	0.731	0.000	0.750	1.000	0.667	1.000	0.600	0.600	1.000	0.955	0.500	0.800	0.714	0.867	0.800	0.529	0.696	0.400	0.800	0.429	0.818	0.583	0.600	1.000	1.000	0.800	0.500	0.778	1.000	0.667	1.000	0.652	0.750	0.900	0.778	1.000	1.000	0.857	0.769	1.000	0.400	0.929	0.636	0.800	0.714	0.941	0.400	0.000	0.700	0.400	0.786	0.800	0.600	1.000	0.667	0.556	0.900	0.600	0	0.882	1.000	0.857	0.600	0.600	0.600	0.667	0.833	1.000	0.429	0.583	0.000	0.864	1.000	0.857	0.429	0.857	0.750	0.880	0.875	0.800	0.727	0.375	0.688	0.923	0.625	1.000	0.857	0.600	0.500	0.600	0.800	1.000	0.750	0.857	0.400	0.833	0.600	0.857	0.200	1.000	0.714	0.800	0.875	0.652	1.000	1.000	0.812	0.857	1.000	0.000	1.000	0.800	0.833	0.857	0.571	1.000	0.455	1.000	1.000	0.333	0.458	1.000	0.778	0.750	0.792	0.750	0.875	1.000
0.824	0.909	0.714	0.900	0.750	0.875	0.882	1.000	1.000	0.882	0.750	0.917	0.867	0.833	0.667	0.750	1.000	0.714	1.000	0.857	0.900	0.875	1.000	1.000	0.857	0.714	0.500	1.000	0.857	1.000	1.000	1.000	1.000	0.941	0.412	1.000	1.000	1.000	0.778	0.600	1.000	0.867	1.000	1.000	1.000	0.800	0.700	0.941	0.917	0.917	1.000	0.900	0.818	1.000	0.900	1.000	0.875	1.000	0.824	1.000	0.500	0.800	0.833	1.000	0.800	0.800	1.000	1.000	1.000	1.000	1.000	0.867	1.000	0.941	0.765	1.000	1.000	0.857	1.000	0.833	1.000	1.000	1.000	0.933	0.833	1.000	0.800	1.000	1.000	0.882	0.875	1.000	1.000	0.941	1.000	1.000	0.846	1.000	1.000	0.929	0.818	1.000	0.857	0.824	0.600	1.000	0.700	0.800	0.857	1.000	0.941	0.857	1.000	0.889	0.900	1.000	0.882	0	1.000	1.000	1.000	1.000	0.800	1.000	1.000	0.000	0.857	0.917	1.000	0.824	0.600	0.857	1.000	1.000	0.750	0.882	1.000	1.000	1.000	0.625	1.000	0.941	1.000	1.000	1.000	1.000	0.833	0.824	0.200	1.000	0.917	0.857	1.000	0.833	1.000	1.000	0.800	0.857	1.000	0.800	1.000	0.235	1.000	1.000	0.375	1.000	1.000	1.000	0.882	0.800	0.833	1.000	1.000	0.600	0.909	1.000	1.000	0.667	0.882	0.900	1.000	0.833	0.765	0.875	1.000	1.000
0.667	0.909	0.857	1.000	0.750	0.750	0.933	1.000	0.727	1.000	1.000	0.917	0.800	0.667	0.833	0.917	0.909	0.857	0.600	0.929	1.000	0.875	1.000	0.600	0.857	1.000	0.625	1.000	1.000	1.000	1.000	1.000	0.800	0.933	0.933	0.875	1.000	1.000	0.889	0.600	0.933	0.867	0.714	1.000	1.000	0.933	0.900	0.733	1.000	1.000	0.833	1.000	0.636	1.000	0.900	0.833	1.000	1.000	0.733	1.000	0.875	1.000	0.833	1.000	1.000	0.600	1.000	0.800	1.000	1.000	0.857	0.933	0.800	0.933	0.933	1.000	0.800	0.857	0.727	0.750	0.600	0.857	1.000	0.867	1.000	0.778	1.000	0.833	0.000	0.800	1.000	0.800	0.778	0.933	0.800	0.857	1.000	1.000	0.800	1.000	0.909	0.600	1.000	0.667	1.000	1.000	1.000	0.800	1.000	1.000	0.933	1.000	0.833	1.000	0.900	0.800	1.000	1.000	0	1.000	0.400	1.000	0.800	1.000	1.000	1.000	0.857	0.917	1.000	0.733	1.000	1.000	0.714	0.714	0.875	0.933	0.875	0.800	0.727	1.000	0.733	0.933	0.625	0.333	1.000	0.600	0.833	0.933	0.800	1.000	0.917	0.929	1.000	0.833	1.000	0.857	1.000	0.714	0.929	0.600	1.000	1.000	1.000	0.800	1.000	0.714	0.000	1.000	0.400	1.000	0.917	1.000	0.857	0.400	0.909	0.600	0.200	1.000	1.000	0.800	0.889	0.750	0.733	1.000	1.000	1.000
0.857	1.000	0.857	1.000	0.857	1.000	1.000	0.286	1.000	1.000	1.000	0.714	1.000	1.000	1.000	1.000	1.000	1.000	0.800	0.857	1.000	0.857	1.000	0.800	1.000	1.000	1.000	0.857	1.000	1.000	0.286	0.857	0.857	0.857	1.000	1.000	1.000	0.857	0.857	1.000	1.000	0.857	1.000	0.167	1.000	1.000	0.857	1.000	0.857	1.000	0.833	1.000	1.000	0.857	1.000	1.000	0.857	1.000	0.714	1.000	1.000	1.000	0.833	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.857	1.000	1.000	0.857	0.571	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.714	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.714	0.857	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.857	0.857	1.000	1.000	1.000	0.000	1.000	1.000	0.714	1.000	1.000	0.857	1.000	1.000	0	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.857	0.857	0.857	1.000	1.000	0.857	1.000	0.857	1.000	0.857	1.000	1.000	1.000	1.000	0.714	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.714	1.000	1.000	1.000	1.000	1.000	0.857	1.000	1.000	1.000	1.000	1.000
0.800	1.000	0.600	0.800	0.600	0.600	0.600	1.000	0.800	0.600	1.000	1.000	0.400	0.600	0.800	0.800	0.800	1.000	0.800	0.600	1.000	0.800	1.000	0.600	0.600	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	0.400	1.000	0.800	1.000	1.000	1.000	0.600	0.600	0.800	0.600	1.000	1.000	0.800	0.800	0.000	0.800	0.800	1.000	0.800	0.800	0.800	0.800	0.800	0.800	1.000	0.400	0.600	0.600	1.000	0.800	1.000	1.000	0.600	1.000	0.800	0.800	1.000	0.600	0.600	0.800	0.600	0.800	0.800	0.800	0.800	0.000	0.200	0.600	1.000	1.000	0.800	1.000	0.200	1.000	0.800	1.000	0.200	1.000	0.800	1.000	1.000	0.800	0.800	0.800	1.000	0.800	1.000	0.800	0.800	0.800	0.800	1.000	0.800	1.000	0.800	0.800	1.000	0.600	1.000	0.800	1.000	0.800	0.800	0.600	1.000	0.400	1.000	0	1.000	0.800	1.000	1.000	1.000	0.600	0.800	1.000	0.000	1.000	1.000	0.600	0.600	0.800	0.600	0.600	0.800	0.600	1.000	0.400	0.800	0.600	0.800	1.000	0.400	0.600	0.600	0.800	1.000	0.800	0.800	0.800	0.600	1.000	0.800	1.000	0.800	0.600	0.000	1.000	1.000	1.000	1.000	1.000	0.800	0.800	0.800	0.600	1.000	1.000	0.800	0.800	1.000	0.600	1.000	0.800	1.000	0.600	0.800	1.000	0.200	0.200	1.000	1.000	1.000
0.800	1.000	0.600	1.000	0.600	1.000	0.400	1.000	1.000	0.600	0.600	0.600	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.600	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	0.400	1.000	0.600	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	0.400	0.600	0.800	1.000	1.000	1.000	0.800	0.400	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	0.800	0.800	1.000	1.000	0.800	1.000	0.800	0.800	1.000	0.600	0.800	0.800	0.800	1.000	1.000	0.800	1.000	0.800	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	0.600	1.000	1.000	1.000	1.000	0	1.000	0.800	1.000	1.000	1.000	0.600	1.000	1.000	0.800	0.800	1.000	1.000	1.000	1.000	1.000	0.800	0.800	1.000	0.800	1.000	0.800	1.000	0.400	1.000	1.000	0.600	1.000	1.000	0.400	1.000	1.000	1.000	0.200	0.600	0.800	1.000	0.000	1.000	1.000	0.800	0.800	1.000	1.000	1.000	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.400	1.000	0.800	1.000	0.800	0.800	1.000	0.800
0.800	1.000	0.600	0.800	0.600	0.800	0.600	1.000	1.000	0.600	0.800	0.800	0.800	0.800	0.800	0.800	0.600	0.800	0.800	0.600	0.800	0.800	1.000	0.800	0.400	1.000	1.000	1.000	0.800	1.000	1.000	1.000	1.000	0.400	0.800	1.000	1.000	1.000	0.800	0.600	1.000	0.600	0.600	1.000	1.000	1.000	0.800	0.800	1.000	0.800	0.800	1.000	1.000	1.000	0.600	0.800	1.000	0.800	0.600	0.600	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.800	0.800	0.800	0.600	0.600	0.800	0.600	0.600	0.800	0.600	0.600	1.000	1.000	0.800	0.800	0.800	1.000	0.600	1.000	0.600	1.000	0.800	0.800	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.600	1.000	0.800	1.000	0.800	0.800	0.800	0.600	1.000	1.000	0.600	1.000	0.400	1.000	1.000	0.800	0.600	0.800	0.800	1.000	0.800	1.000	0	1.000	1.000	0.800	0.600	0.800	1.000	0.800	1.000	0.800	0.400	0.800	0.600	1.000	0.800	0.800	0.800	1.000	0.400	1.000	0.800	1.000	1.000	0.800	1.000	0.400	1.000	1.000	0.400	0.800	1.000	0.800	0.800	0.600	1.000	1.000	1.000	0.800	1.000	0.800	1.000	1.000	0.800	1.000	1.000	0.800	0.800	1.000	0.800	1.000	0.600	1.000	0.600	1.000	1.000	0.800	0.800	1.000	1.000	0.800	0.600	0.800	1.000	1.000
1.000	1.000	1.000	1.000	1.000	1.000	0.833	0.833	1.000	0.667	0.833	0.833	0.833	1.000	0.833	0.667	1.000	0.833	1.000	0.667	0.667	0.833	1.000	1.000	0.833	1.000	1.000	1.000	1.000	1.000	0.833	0.833	0.833	0.667	0.833	1.000	1.000	0.833	1.000	1.000	0.667	0.833	1.000	1.000	1.000	1.000	1.000	0.833	0.833	0.667	1.000	0.833	1.000	1.000	0.667	1.000	0.833	1.000	0.833	0.667	1.000	0.800	1.000	1.000	1.000	1.000	1.000	0.833	0.667	0.600	0.667	1.000	0.800	0.667	0.667	0.667	1.000	0.833	1.000	0.833	0.800	1.000	1.000	0.833	0.833	0.833	1.000	1.000	1.000	0.500	0.667	0.833	1.000	0.833	1.000	0.833	0.833	1.000	0.800	1.000	1.000	0.800	1.000	1.000	1.000	0.667	0.833	0.800	0.833	1.000	0.667	0.833	0.833	0.833	1.000	0.600	0.667	1.000	1.000	1.000	1.000	0.800	1.000	0	1.000	1.000	0.833	0.667	1.000	0.833	1.000	0.667	0.833	1.000	0.667	0.667	1.000	1.000	1.000	1.000	0.667	1.000	1.000	1.000	0.833	1.000	0.833	0.667	1.000	1.000	0.833	0.833	0.800	0.833	0.833	0.833	0.800	1.000	0.667	1.000	0.833	0.667	0.800	1.000	0.833	0.833	1.000	0.667	1.000	1.000	0.833	1.000	0.833	1.000	0.833	1.000	1.000	1.000	0.667	1.000	0.833	0.833	0.667	1.000	1.000	0.833
